"parent" "sex" "offspring" "chrom" "left" "right" "meiosis" "distance_to_next" "dodgy_chromosome"
"8M31641" "M" "8N72591" 26 1311807 3098894 "8M31641_8N72591" NA "no"
"8M31641" "M" "8N72592" 2 131945617 133068230 "8M31641_8N72592" NA "no"
"8M31641" "M" "8N72592" 3 4714313 5210170 "8M31641_8N72592" 104617617 "no"
"8M31641" "M" "8N72592" 3 109827787 110148531 "8M31641_8N72592" NA "no"
"8M31641" "M" "8N72592" 4 55274526 55519450 "8M31641_8N72592" NA "no"
"8M31641" "M" "8N72592" 5 50123145 50379113 "8M31641_8N72592" 8125748 "no"
"8M31641" "M" "8N72592" 5 58504861 59192831 "8M31641_8N72592" NA "no"
"8M31641" "M" "8N72592" 6 13458949 13574667 "8M31641_8N72592" NA "no"
"8M31641" "M" "8N72592" 8 9354318 9717432 "8M31641_8N72592" NA "no"
"8M31641" "M" "8N72592" 9 882276 1318549 "8M31641_8N72592" NA "no"
"8M31641" "M" "8N72592" 10 18842630 19084009 "8M31641_8N72592" NA "no"
"8M31641" "M" "8N72592" 11 10615484 10719752 "8M31641_8N72592" NA "no"
"8M31641" "M" "8N72592" 13 5598862 6848639 "8M31641_8N72592" NA "no"
"8M31641" "M" "8N72592" 14 13681598 14043049 "8M31641_8N72592" NA "no"
"8M31641" "M" "8N72592" 15 10506072 10814342 "8M31641_8N72592" NA "no"
"8M31641" "M" "8N72592" 17 8788151 9542288 "8M31641_8N72592" NA "no"
"8M31641" "M" "8N72592" 18 694907 1625385 "8M31641_8N72592" NA "no"
"8M31641" "M" "8N72592" 20 6053480 6353424 "8M31641_8N72592" NA "no"
"8M31641" "M" "8N72760" 1 109844656 110238760 "8M31641_8N72760" NA "no"
"8M31641" "M" "8N72760" 2 20202435 20639110 "8M31641_8N72760" 43382674 "no"
"8M31641" "M" "8N72760" 2 64021784 64363795 "8M31641_8N72760" 4453516 "no"
"8M31641" "M" "8N72760" 2 68817311 69058469 "8M31641_8N72760" 3544666 "no"
"8M31641" "M" "8N72760" 2 72603135 72680489 "8M31641_8N72760" NA "no"
"8M31641" "M" "8N72760" 4 58502028 58716325 "8M31641_8N72760" NA "no"
"8M31641" "M" "8N72760" 5 3898457 4123702 "8M31641_8N72760" NA "no"
"8M31641" "M" "8N72760" 7 35227399 35884288 "8M31641_8N72760" NA "no"
"8M31641" "M" "8N72760" 8 42579476 42942626 "8M31641_8N72760" NA "no"
"8M31641" "M" "8N72760" 10 1488356 2312080 "8M31641_8N72760" NA "no"
"8M31641" "M" "8N72760" 11 15440114 15526444 "8M31641_8N72760" NA "no"
"8M31641" "M" "8N72760" 12 10531447 10922995 "8M31641_8N72760" NA "no"
"8M31641" "M" "8N72760" 18 4633415 4920898 "8M31641_8N72760" NA "no"
"8M31641" "M" "8N72760" 19 5158123 5732300 "8M31641_8N72760" NA "no"
"8M31641" "M" "8N72760" 20 809876 1137281 "8M31641_8N72760" NA "no"
"8M31641" "M" "8N72760" 24 481943 1799181 "8M31641_8N72760" NA "no"
"8M31706" "F" "8M72643" 1 52325850 52553672 "8M31706_8M72643" NA "no"
"8M31706" "F" "8M72643" 2 9072849 9310378 "8M31706_8M72643" 92659268 "no"
"8M31706" "F" "8M72643" 2 101969646 102109708 "8M31706_8M72643" 30228797 "no"
"8M31706" "F" "8M72643" 2 132338505 132702288 "8M31706_8M72643" NA "no"
"8M31706" "F" "8M72643" 3 3026827 3242762 "8M31706_8M72643" 11131916 "no"
"8M31706" "F" "8M72643" 3 14374678 14570870 "8M31706_8M72643" 63461514 "no"
"8M31706" "F" "8M72643" 3 78032384 78736860 "8M31706_8M72643" NA "no"
"8M31706" "F" "8M72643" 4 13466642 13588892 "8M31706_8M72643" 30148968 "no"
"8M31706" "F" "8M72643" 4 43737860 43812908 "8M31706_8M72643" NA "no"
"8M31706" "F" "8M72643" 5 14051114 14413585 "8M31706_8M72643" NA "no"
"8M31706" "F" "8M72643" 8 45044506 46180032 "8M31706_8M72643" 996485 "no"
"8M31706" "F" "8M72643" 8 47176517 48380358 "8M31706_8M72643" NA "no"
"8M31706" "F" "8M72643" 9 8526690 8645293 "8M31706_8M72643" NA "no"
"8M31706" "F" "8M72643" 11 12317684 12899446 "8M31706_8M72643" NA "no"
"8M31706" "F" "8M72643" 12 5206948 5702752 "8M31706_8M72643" NA "no"
"8M31706" "F" "8M72643" 19 4997152 5268955 "8M31706_8M72643" NA "no"
"8M31706" "F" "8M72643" 23 4175583 4878862 "8M31706_8M72643" NA "no"
"8M31706" "F" "8M72643" 29 35205592 35420215 "8M31706_8M72643" NA "no"
"8M31713" "F" "8M71412" 1 20037896 20080546 "8M31713_8M71412" 62865849 "no"
"8M31713" "F" "8M71412" 1 82946395 83050228 "8M31713_8M71412" 25165185 "no"
"8M31713" "F" "8M71412" 1 108215413 109259958 "8M31713_8M71412" NA "no"
"8M31713" "F" "8M71412" 2 115356118 115882433 "8M31713_8M71412" 29295313 "no"
"8M31713" "F" "8M71412" 2 145177746 145463866 "8M31713_8M71412" NA "no"
"8M31713" "F" "8M71412" 3 66965108 67264819 "8M31713_8M71412" NA "no"
"8M31713" "F" "8M71412" 4 38614191 39172978 "8M31713_8M71412" NA "no"
"8M31713" "F" "8M71412" 5 5846548 6397482 "8M31713_8M71412" 10552485 "no"
"8M31713" "F" "8M71412" 5 16949967 17362050 "8M31713_8M71412" NA "no"
"8M31713" "F" "8M71412" 6 17479752 17628847 "8M31713_8M71412" NA "no"
"8M31713" "F" "8M71412" 8 24216640 24849200 "8M31713_8M71412" 20567596 "no"
"8M31713" "F" "8M71412" 8 45416796 45943033 "8M31713_8M71412" NA "no"
"8M31713" "F" "8M71412" 9 4211713 4601250 "8M31713_8M71412" 14294644 "no"
"8M31713" "F" "8M71412" 9 18895894 19102842 "8M31713_8M71412" NA "no"
"8M31713" "F" "8M71412" 10 18213201 18847226 "8M31713_8M71412" NA "no"
"8M31713" "F" "8M71412" 13 8742384 9087444 "8M31713_8M71412" NA "no"
"8M31713" "F" "8M71412" 15 9854509 10864637 "8M31713_8M71412" NA "no"
"8M31713" "F" "8M71412" 19 3131049 3524817 "8M31713_8M71412" NA "no"
"8M31713" "F" "8M71412" 24 4043824 5092366 "8M31713_8M71412" NA "no"
"8M31713" "F" "8M71412" 26 1259609 6890404 "8M31713_8M71412" NA "no"
"8M31713" "F" "8M71412" 27 153830 2448118 "8M31713_8M71412" NA "no"
"8M31713" "F" "8M71412" 29 46404251 46560045 "8M31713_8M71412" 17951166 "no"
"8M31713" "F" "8M71412" 29 64511211 64767294 "8M31713_8M71412" NA "no"
"8M31713" "F" "8M71414" 1 96004215 96348998 "8M31713_8M71414" NA "no"
"8M31713" "F" "8M71414" 2 9682901 10363438 "8M31713_8M71414" 91520428 "no"
"8M31713" "F" "8M71414" 2 101883866 102371881 "8M31713_8M71414" 41229245 "no"
"8M31713" "F" "8M71414" 2 143601126 144152388 "8M31713_8M71414" NA "no"
"8M31713" "F" "8M71414" 3 2138997 2294415 "8M31713_8M71414" NA "no"
"8M31713" "F" "8M71414" 4 60835248 61045605 "8M31713_8M71414" 6157876 "no"
"8M31713" "F" "8M71414" 4 67203481 70178410 "8M31713_8M71414" NA "no"
"8M31713" "F" "8M71414" 5 5749087 6127790 "8M31713_8M71414" NA "no"
"8M31713" "F" "8M71414" 8 34276042 34806610 "8M31713_8M71414" NA "no"
"8M31713" "F" "8M71414" 9 913117 1841192 "8M31713_8M71414" NA "no"
"8M31713" "F" "8M71414" 10 5761263 6064076 "8M31713_8M71414" NA "no"
"8M31713" "F" "8M71414" 11 17707766 19559675 "8M31713_8M71414" NA "no"
"8M31713" "F" "8M71414" 17 2637631 2902527 "8M31713_8M71414" NA "no"
"8M31713" "F" "8M71414" 18 7560363 8712812 "8M31713_8M71414" NA "no"
"8M31713" "F" "8M71414" 19 3160212 3827325 "8M31713_8M71414" NA "no"
"8M31713" "F" "8M71414" 24 481943 2860150 "8M31713_8M71414" NA "no"
"8M31713" "F" "8M71414" 29 45827327 47095272 "8M31713_8M71414" 20616017 "no"
"8M31713" "F" "8M71414" 29 67711289 67957031 "8M31713_8M71414" NA "no"
"8M31716" "F" "8M71299" 1 13584125 14010757 "8M31716_8M71299" NA "no"
"8M31716" "F" "8M71299" 2 45824139 46059664 "8M31716_8M71299" 97943821 "no"
"8M31716" "F" "8M71299" 2 144003485 144163415 "8M31716_8M71299" NA "no"
"8M31716" "F" "8M71299" 3 2904813 3242762 "8M31716_8M71299" 11915785 "no"
"8M31716" "F" "8M71299" 3 15158547 15761129 "8M31716_8M71299" NA "no"
"8M31716" "F" "8M71299" 5 51199908 51319158 "8M31716_8M71299" NA "no"
"8M31716" "F" "8M71299" 7 15670519 16040596 "8M31716_8M71299" 17972181 "no"
"8M31716" "F" "8M71299" 7 34012777 34542332 "8M31716_8M71299" NA "no"
"8M31716" "F" "8M71299" 9 9136918 9587271 "8M31716_8M71299" NA "no"
"8M31716" "F" "8M71299" 12 17585148 17984133 "8M31716_8M71299" NA "no"
"8M31716" "F" "8M71299" 18 7860540 8323635 "8M31716_8M71299" NA "no"
"8M31716" "F" "8M71299" 19 1262706 1818488 "8M31716_8M71299" NA "no"
"8M31716" "F" "8M71299" 21 1241426 1889386 "8M31716_8M71299" NA "no"
"8M31716" "F" "8M71299" 28 2811767 3338328 "8M31716_8M71299" NA "no"
"8M31716" "F" "8M71299" 29 12373696 12610686 "8M31716_8M71299" 35532018 "no"
"8M31716" "F" "8M71299" 29 48142704 48387606 "8M31716_8M71299" NA "no"
"8M31716" "F" "8M71304" 1 41447534 41846020 "8M31716_8M71304" 38353129 "no"
"8M31716" "F" "8M71304" 1 80199149 80492501 "8M31716_8M71304" NA "no"
"8M31716" "F" "8M71304" 2 27184682 27373572 "8M31716_8M71304" 18368697 "no"
"8M31716" "F" "8M71304" 2 45742269 46006866 "8M31716_8M71304" 34331978 "no"
"8M31716" "F" "8M71304" 2 80338844 80447455 "8M31716_8M71304" 43163936 "no"
"8M31716" "F" "8M71304" 2 123611391 123746880 "8M31716_8M71304" 19186754 "no"
"8M31716" "F" "8M71304" 2 142933634 143222119 "8M31716_8M71304" NA "no"
"8M31716" "F" "8M71304" 3 4485416 5452620 "8M31716_8M71304" 38569047 "no"
"8M31716" "F" "8M71304" 3 44021667 44339098 "8M31716_8M71304" 24129424 "no"
"8M31716" "F" "8M71304" 3 68468522 68710840 "8M31716_8M71304" NA "no"
"8M31716" "F" "8M71304" 4 3486185 4014824 "8M31716_8M71304" NA "no"
"8M31716" "F" "8M71304" 5 7597163 9197552 "8M31716_8M71304" 28632907 "no"
"8M31716" "F" "8M71304" 5 37830459 38197990 "8M31716_8M71304" 11587099 "no"
"8M31716" "F" "8M71304" 5 49785089 50039311 "8M31716_8M71304" NA "no"
"8M31716" "F" "8M71304" 6 13462582 14327499 "8M31716_8M71304" 5342725 "no"
"8M31716" "F" "8M71304" 6 19670224 19791731 "8M31716_8M71304" 9913915 "no"
"8M31716" "F" "8M71304" 6 29705646 29895013 "8M31716_8M71304" NA "no"
"8M31716" "F" "8M71304" 7 25261008 25324668 "8M31716_8M71304" NA "no"
"8M31716" "F" "8M71304" 8 7982412 8310058 "8M31716_8M71304" 7316546 "no"
"8M31716" "F" "8M71304" 8 15626604 15867507 "8M31716_8M71304" 26630265 "no"
"8M31716" "F" "8M71304" 8 42497772 42942626 "8M31716_8M71304" NA "no"
"8M31716" "F" "8M71304" 9 882276 1939717 "8M31716_8M71304" 9847513 "no"
"8M31716" "F" "8M71304" 9 11787230 12136769 "8M31716_8M71304" NA "no"
"8M31716" "F" "8M71304" 11 7457874 8179471 "8M31716_8M71304" NA "no"
"8M31716" "F" "8M71304" 12 13955026 14199120 "8M31716_8M71304" NA "no"
"8M31716" "F" "8M71304" 15 10506072 10972522 "8M31716_8M71304" NA "no"
"8M31716" "F" "8M71304" 17 6805936 7594951 "8M31716_8M71304" NA "no"
"8M31716" "F" "8M71304" 18 4640819 5030820 "8M31716_8M71304" NA "no"
"8M31716" "F" "8M71304" 20 7095849 7670200 "8M31716_8M71304" NA "no"
"8M31716" "F" "8M71304" 22 697082 3018735 "8M31716_8M71304" NA "no"
"8M31716" "F" "8M71304" 23 5057784 5876308 "8M31716_8M71304" NA "no"
"8M31716" "F" "8M71304" 24 276637 1799181 "8M31716_8M71304" NA "no"
"8M31716" "F" "8M71304" 29 31597858 31837137 "8M31716_8M71304" 18184805 "no"
"8M31716" "F" "8M71304" 29 50021942 55962757 "8M31716_8M71304" NA "no"
"8M31716" "F" "8M71305" 1 46692845 46784073 "8M31716_8M71305" 64574009 "no"
"8M31716" "F" "8M71305" 1 111358082 111998709 "8M31716_8M71305" NA "no"
"8M31716" "F" "8M71305" 2 140614825 141203209 "8M31716_8M71305" NA "no"
"8M31716" "F" "8M71305" 3 76325989 76505481 "8M31716_8M71305" NA "no"
"8M31716" "F" "8M71305" 4 60835248 60994472 "8M31716_8M71305" NA "no"
"8M31716" "F" "8M71305" 5 38234564 38530991 "8M31716_8M71305" NA "no"
"8M31716" "F" "8M71305" 6 4181221 4346513 "8M31716_8M71305" NA "no"
"8M31716" "F" "8M71305" 7 15764353 16057139 "8M31716_8M71305" NA "no"
"8M31716" "F" "8M71305" 8 4387689 4803931 "8M31716_8M71305" 20667170 "no"
"8M31716" "F" "8M71305" 8 25471101 25799631 "8M31716_8M71305" NA "no"
"8M31716" "F" "8M71305" 11 17913664 19655659 "8M31716_8M71305" NA "no"
"8M31716" "F" "8M71305" 13 14236415 14611104 "8M31716_8M71305" NA "no"
"8M31716" "F" "8M71305" 14 699573 3146131 "8M31716_8M71305" 4656034 "no"
"8M31716" "F" "8M71305" 14 7802165 8260688 "8M31716_8M71305" NA "no"
"8M31716" "F" "8M71305" 18 9546286 10366495 "8M31716_8M71305" NA "no"
"8M31716" "F" "8M71305" 24 255056 1351638 "8M31716_8M71305" NA "no"
"8M31716" "F" "8M71305" 29 65113520 65662443 "8M31716_8M71305" NA "no"
"8M31717" "F" "8M71237" 1 2476146 2581295 "8M31717_8M71237" 17569873 "no"
"8M31717" "F" "8M71237" 1 20151168 20235471 "8M31717_8M71237" 66419510 "no"
"8M31717" "F" "8M71237" 1 86654981 87086409 "8M31717_8M71237" 20356353 "no"
"8M31717" "F" "8M71237" 1 107442762 108050647 "8M31717_8M71237" 1433461 "no"
"8M31717" "F" "8M71237" 1 109484108 110097624 "8M31717_8M71237" NA "no"
"8M31717" "F" "8M71237" 2 10400207 10687283 "8M31717_8M71237" 28514841 "no"
"8M31717" "F" "8M71237" 2 39202124 39731990 "8M31717_8M71237" 76647032 "no"
"8M31717" "F" "8M71237" 2 116379022 116469403 "8M31717_8M71237" 15849258 "no"
"8M31717" "F" "8M71237" 2 132318661 132702288 "8M31717_8M71237" NA "no"
"8M31717" "F" "8M71237" 3 14086207 14212529 "8M31717_8M71237" 19716709 "no"
"8M31717" "F" "8M71237" 3 33929238 34020280 "8M31717_8M71237" 63218945 "no"
"8M31717" "F" "8M71237" 3 97239225 97416605 "8M31717_8M71237" NA "no"
"8M31717" "F" "8M71237" 5 45084915 45134229 "8M31717_8M71237" NA "no"
"8M31717" "F" "8M71237" 6 12833063 13287033 "8M31717_8M71237" NA "no"
"8M31717" "F" "8M71237" 7 10574716 10615888 "8M31717_8M71237" NA "no"
"8M31717" "F" "8M71237" 8 16352821 16664623 "8M31717_8M71237" 26341365 "no"
"8M31717" "F" "8M71237" 8 43005988 44323062 "8M31717_8M71237" NA "no"
"8M31717" "F" "8M71237" 9 1045931 1683424 "8M31717_8M71237" 7404027 "no"
"8M31717" "F" "8M71237" 9 9087451 10173715 "8M31717_8M71237" NA "no"
"8M31717" "F" "8M71237" 10 5711222 5933235 "8M31717_8M71237" NA "no"
"8M31717" "F" "8M71237" 11 9190318 9377485 "8M31717_8M71237" 3519578 "no"
"8M31717" "F" "8M71237" 11 12897063 13004068 "8M31717_8M71237" 682372 "no"
"8M31717" "F" "8M71237" 11 13686440 14095857 "8M31717_8M71237" 4239910 "no"
"8M31717" "F" "8M71237" 11 18335767 19655659 "8M31717_8M71237" NA "no"
"8M31717" "F" "8M71237" 13 2677707 3211562 "8M31717_8M71237" NA "no"
"8M31717" "F" "8M71237" 14 14495072 15101784 "8M31717_8M71237" NA "no"
"8M31717" "F" "8M71237" 15 11287554 11876206 "8M31717_8M71237" NA "no"
"8M31717" "F" "8M71237" 17 5790287 6142940 "8M31717_8M71237" NA "no"
"8M31717" "F" "8M71237" 18 2114596 2936954 "8M31717_8M71237" NA "no"
"8M31717" "F" "8M71237" 19 4892869 5706676 "8M31717_8M71237" NA "no"
"8M31717" "F" "8M71237" 20 4686102 5008620 "8M31717_8M71237" NA "no"
"8M31717" "F" "8M71237" 23 3915361 4929672 "8M31717_8M71237" NA "no"
"8M31717" "F" "8M71237" 24 2244879 3795163 "8M31717_8M71237" NA "no"
"8M31717" "F" "8M71237" 29 11741853 12052564 "8M31717_8M71237" 35268593 "no"
"8M31717" "F" "8M71237" 29 47321157 47704268 "8M31717_8M71237" NA "no"
"8M31717" "F" "8M71238" 1 51381357 51662306 "8M31717_8M71238" 30768626 "no"
"8M31717" "F" "8M71238" 1 82430932 82621836 "8M31717_8M71238" NA "no"
"8M31717" "F" "8M71238" 2 22705266 23202420 "8M31717_8M71238" 118810385 "no"
"8M31717" "F" "8M71238" 2 142012805 142084318 "8M31717_8M71238" NA "no"
"8M31717" "F" "8M71238" 3 77486724 77646636 "8M31717_8M71238" 27843596 "no"
"8M31717" "F" "8M71238" 3 105490232 105746216 "8M31717_8M71238" NA "no"
"8M31717" "F" "8M71238" 4 1353238 1677152 "8M31717_8M71238" 1687066 "no"
"8M31717" "F" "8M71238" 4 3364218 3478801 "8M31717_8M71238" NA "no"
"8M31717" "F" "8M71238" 5 14766068 14996278 "8M31717_8M71238" NA "no"
"8M31717" "F" "8M71238" 6 1350543 1750307 "8M31717_8M71238" 11712275 "no"
"8M31717" "F" "8M71238" 6 13462582 14389698 "8M31717_8M71238" 9833285 "no"
"8M31717" "F" "8M71238" 6 24222983 24361218 "8M31717_8M71238" NA "no"
"8M31717" "F" "8M71238" 8 5410803 5536856 "8M31717_8M71238" 22111615 "no"
"8M31717" "F" "8M71238" 8 27648471 27813549 "8M31717_8M71238" 14185943 "no"
"8M31717" "F" "8M71238" 8 41999492 42375855 "8M31717_8M71238" NA "no"
"8M31717" "F" "8M71238" 9 11751053 12146187 "8M31717_8M71238" NA "no"
"8M31717" "F" "8M71238" 11 13185968 13935798 "8M31717_8M71238" NA "no"
"8M31717" "F" "8M71238" 12 10442984 10869427 "8M31717_8M71238" NA "no"
"8M31717" "F" "8M71238" 13 15699859 16853191 "8M31717_8M71238" NA "no"
"8M31717" "F" "8M71238" 14 268263 2510655 "8M31717_8M71238" NA "no"
"8M31717" "F" "8M71238" 15 3853850 4681245 "8M31717_8M71238" NA "no"
"8M31717" "F" "8M71238" 18 9021993 9083412 "8M31717_8M71238" NA "no"
"8M31717" "F" "8M71238" 19 1044923 1818488 "8M31717_8M71238" NA "no"
"8M31717" "F" "8M71238" 20 1734642 2348629 "8M31717_8M71238" NA "no"
"8M31717" "F" "8M71238" 22 699539 1458925 "8M31717_8M71238" NA "no"
"8M31717" "F" "8M71238" 24 481943 1350119 "8M31717_8M71238" NA "no"
"8M31717" "F" "8M71238" 26 1787308 3144166 "8M31717_8M71238" NA "no"
"8M31717" "F" "8M71238" 29 25801716 26133436 "8M31717_8M71238" NA "no"
"8M31732" "M" "8M71765" 1 6803758 7229533 "8M31732_8M71765" 102143238 "no"
"8M31732" "M" "8M71765" 1 109372771 111194550 "8M31732_8M71765" NA "no"
"8M31732" "M" "8M71765" 2 76632239 77038020 "8M31732_8M71765" 57082238 "no"
"8M31732" "M" "8M71765" 2 134120258 134264276 "8M31732_8M71765" NA "no"
"8M31732" "M" "8M71765" 5 58536423 59753356 "8M31732_8M71765" NA "no"
"8M31732" "M" "8M71765" 6 4696222 5130517 "8M31732_8M71765" NA "no"
"8M31732" "M" "8M71765" 8 42731991 43058345 "8M31732_8M71765" NA "no"
"8M31732" "M" "8M71765" 9 20401705 21132956 "8M31732_8M71765" NA "no"
"8M31732" "M" "8M71765" 18 4216612 4516597 "8M31732_8M71765" NA "no"
"8M31732" "M" "8M72235" 1 212261 1526090 "8M31732_8M72235" 105007071 "no"
"8M31732" "M" "8M72235" 1 106533161 106587699 "8M31732_8M72235" 2979882 "no"
"8M31732" "M" "8M72235" 1 109567581 110148714 "8M31732_8M72235" NA "no"
"8M31732" "M" "8M72235" 2 137833357 138015610 "8M31732_8M72235" NA "no"
"8M31732" "M" "8M72235" 3 109964257 110206220 "8M31732_8M72235" NA "no"
"8M31732" "M" "8M72235" 5 12449053 12762119 "8M31732_8M72235" NA "no"
"8M31732" "M" "8M72235" 6 5331213 5467681 "8M31732_8M72235" NA "no"
"8M31732" "M" "8M72235" 8 4003577 4535467 "8M31732_8M72235" 33554054 "no"
"8M31732" "M" "8M72235" 8 38089521 38492109 "8M31732_8M72235" NA "no"
"8M31732" "M" "8M72235" 9 7276323 7420341 "8M31732_8M72235" NA "no"
"8M31732" "M" "8M72235" 10 3063831 3655469 "8M31732_8M72235" NA "no"
"8M31732" "M" "8M72235" 12 14098613 14503689 "8M31732_8M72235" NA "no"
"8M31732" "M" "8M72235" 15 9210089 10321555 "8M31732_8M72235" NA "no"
"8M31732" "M" "8M72235" 18 6195664 6628457 "8M31732_8M72235" NA "no"
"8M31732" "M" "8M72235" 19 7884061 8075771 "8M31732_8M72235" NA "no"
"8M31732" "M" "8M72235" 24 236194 1350119 "8M31732_8M72235" 4486217 "no"
"8M31732" "M" "8M72235" 24 5836336 6315160 "8M31732_8M72235" NA "no"
"8M31732" "M" "8M72235" 26 353887 478926 "8M31732_8M72235" NA "no"
"8M31732" "M" "8M72235" 28 1364500 2420394 "8M31732_8M72235" NA "no"
"8M31732" "M" "8M72235" 29 950011 1911210 "8M31732_8M72235" NA "no"
"8M31732" "M" "8M72324" 1 109576664 111338818 "8M31732_8M72324" NA "no"
"8M31732" "M" "8M72324" 3 946399 1109955 "8M31732_8M72324" NA "no"
"8M31732" "M" "8M72324" 6 6928114 7454819 "8M31732_8M72324" NA "no"
"8M31732" "M" "8M72324" 8 45943033 46167502 "8M31732_8M72324" NA "no"
"8M31732" "M" "8M72324" 9 221053 427249 "8M31732_8M72324" NA "no"
"8M31732" "M" "8M72324" 11 8462959 8558478 "8M31732_8M72324" NA "no"
"8M31732" "M" "8M72324" 12 4346249 4796810 "8M31732_8M72324" NA "no"
"8M31732" "M" "8M72324" 13 4457346 9400873 "8M31732_8M72324" NA "no"
"8M31732" "M" "8M72324" 14 18979 1756672 "8M31732_8M72324" NA "no"
"8M31732" "M" "8M72324" 18 9175485 11524157 "8M31732_8M72324" NA "no"
"8M31732" "M" "8M72324" 19 5004645 5947139 "8M31732_8M72324" NA "no"
"8M31732" "M" "8M72324" 20 455486 893247 "8M31732_8M72324" NA "no"
"8M31732" "M" "8M72324" 28 1364500 2420394 "8M31732_8M72324" NA "no"
"8M31732" "M" "8M72324" 29 3750708 4196061 "8M31732_8M72324" 55002418 "no"
"8M31732" "M" "8M72324" 29 59198479 59520858 "8M31732_8M72324" NA "no"
"8M31732" "M" "8N06037" 2 3442350 3771163 "8M31732_8N06037" 99037119 "no"
"8M31732" "M" "8N06037" 2 102808282 103472459 "8M31732_8N06037" NA "no"
"8M31732" "M" "8N06037" 4 62791390 62911330 "8M31732_8N06037" NA "no"
"8M31732" "M" "8N06037" 5 3393898 3649831 "8M31732_8N06037" 48524413 "no"
"8M31732" "M" "8N06037" 5 52174244 52800611 "8M31732_8N06037" NA "no"
"8M31732" "M" "8N06037" 6 12530487 12681263 "8M31732_8N06037" NA "no"
"8M31732" "M" "8N06037" 7 19347 1533156 "8M31732_8N06037" NA "no"
"8M31732" "M" "8N06037" 10 11882696 12956024 "8M31732_8N06037" NA "no"
"8M31732" "M" "8N06037" 12 13546300 13955026 "8M31732_8N06037" NA "no"
"8M31732" "M" "8N06037" 13 10851529 11020592 "8M31732_8N06037" NA "no"
"8M31732" "M" "8N06037" 14 12229212 12586015 "8M31732_8N06037" NA "no"
"8M31732" "M" "8N06037" 15 11431720 11730886 "8M31732_8N06037" NA "no"
"8M31732" "M" "8N06037" 22 3457736 3584153 "8M31732_8N06037" NA "no"
"8M31732" "M" "8N06037" 29 64400530 64843914 "8M31732_8N06037" NA "no"
"8M31732" "M" "8N06406" 1 1493962 1586199 "8M31732_8N06406" NA "no"
"8M31732" "M" "8N06406" 2 19564911 19628186 "8M31732_8N06406" NA "no"
"8M31732" "M" "8N06406" 4 2669905 2857774 "8M31732_8N06406" NA "no"
"8M31732" "M" "8N06406" 5 4418972 4792950 "8M31732_8N06406" NA "no"
"8M31732" "M" "8N06406" 6 3853151 4181221 "8M31732_8N06406" 17456248 "no"
"8M31732" "M" "8N06406" 6 21637469 21890535 "8M31732_8N06406" NA "no"
"8M31732" "M" "8N06406" 7 10816703 11849087 "8M31732_8N06406" NA "no"
"8M31732" "M" "8N06406" 9 20401705 21022153 "8M31732_8N06406" NA "no"
"8M31732" "M" "8N06406" 17 6636145 6793944 "8M31732_8N06406" NA "no"
"8M31732" "M" "8N06406" 19 5004645 6501090 "8M31732_8N06406" NA "no"
"8M31732" "M" "8N06406" 20 4372688 4677503 "8M31732_8N06406" NA "no"
"8M31732" "M" "8N06406" 24 236194 1350119 "8M31732_8N06406" NA "no"
"8M31732" "M" "8N06406" 26 478926 2102465 "8M31732_8N06406" NA "no"
"8M31732" "M" "8N06406" 29 64400530 64878325 "8M31732_8N06406" NA "no"
"8M31733" "M" "8N06435" 3 104884002 105013672 "8M31733_8N06435" NA "no"
"8M31733" "M" "8N06435" 4 55074166 55155714 "8M31733_8N06435" NA "no"
"8M31733" "M" "8N06435" 5 20641289 20738099 "8M31733_8N06435" NA "no"
"8M31733" "M" "8N06435" 7 2319217 2605011 "8M31733_8N06435" NA "no"
"8M31733" "M" "8N06435" 8 11614944 14018893 "8M31733_8N06435" NA "no"
"8M31733" "M" "8N06435" 10 15372190 15494815 "8M31733_8N06435" NA "no"
"8M31733" "M" "8N06435" 11 9639530 18335767 "8M31733_8N06435" NA "no"
"8M31733" "M" "8N06435" 12 17138493 17344212 "8M31733_8N06435" NA "no"
"8M31733" "M" "8N06435" 13 10479306 10647163 "8M31733_8N06435" NA "no"
"8M31733" "M" "8N06435" 14 4880859 5323517 "8M31733_8N06435" NA "no"
"8M31733" "M" "8N06435" 15 9854509 10321555 "8M31733_8N06435" NA "no"
"8M31733" "M" "8N06435" 17 3860809 4029115 "8M31733_8N06435" NA "no"
"8M31733" "M" "8N06435" 18 5814921 5940071 "8M31733_8N06435" NA "no"
"8M31733" "M" "8N06435" 19 6719892 6997202 "8M31733_8N06435" NA "no"
"8M31733" "M" "8N06435" 23 5732439 6894494 "8M31733_8N06435" NA "no"
"8M31733" "M" "8N06435" 24 4082978 4453401 "8M31733_8N06435" NA "no"
"8M31733" "M" "8N06435" 28 1685491 2399788 "8M31733_8N06435" NA "no"
"8M31733" "M" "8N06435" 29 5236813 5331421 "8M31733_8N06435" 38591104 "no"
"8M31733" "M" "8N06435" 29 43922525 44034480 "8M31733_8N06435" NA "no"
"8M31737" "M" "8M71610" 1 13875731 14037987 "8M31737_8M71610" 68975874 "no"
